,original_filename,page,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10
4946,chunk_598-600.pdf,2,49 .,कुलमीपुरा,"1. कुलमीपुरा
2. टांडा
3. ढलमू
4. अम्बामाता
5. मजेसरीया",कुलमीपुरा,"1 . 1. कुलमीपुरा
2. टांडा
3. अम्बामाता
4. ढलमू",,,,,
4947,chunk_598-600.pdf,2,50 .,धमोतर,"1. धमोतर
2. बावडीखेडा
3. चौकडी
4. भगवानपुरा
5. चरीटापरा
6. महुडीखेडा",धमोतर,"1. धमोतर
2. चौकडी
3. चरीटापरा",,,,,
4948,chunk_598-600.pdf,2,51 .,,,बावडीखेडा,"1. बावडीखेडा
2. महुडीखेडा
3. भगवानपुरा
4. खेरियादो",,,,,
4949,chunk_601-603.pdf,0,,"राजस्थान राजपत्र
विशेषांक","RAJASTHAN GAZETTE
Extraordinary",,,,,,,
4950,chunk_601-603.pdf,0,,साअधिकार प्रकाशित,Published by Authority,,,,,,,
4951,chunk_601-603.pdf,0,सत्यमेव जयते,"कार्तिक 25 , शनिवार
Kartika 25 Saturday",", शाके 1941 नवम्बर 16 , 2019
, Saka 1941 - November 16 , 2019",,,,,,,
4952,chunk_601-603.pdf,1,,,पंचायत समिति,- भीम -,,,,,,
4953,chunk_601-603.pdf,1,क्र.सं.,"वर्तमान ग्रा ० प ०
का नाम","वर्तमान ग्रा ० प ० में
सम्मिलित ग्रामों का
नाम","पुनर्गठित /
पुनर्सीमांकित /
नवसृजित
ग्रा ० प ० का नाम","पुनर्गठित /
पुनर्सीमांकित /
नवसृजित ग्रा ० प ० में
ग्रामों का नाम",,,,,
4954,chunk_601-603.pdf,1,1,2,3,4,5,,,,,
4955,chunk_601-603.pdf,1,1,भीम,"1. भीम
2. पेलाडोल
3 .
4 .
5 .
6. नेडी
कलालिया
बालातो की गंवार
कुण्डाल की गवार",भीम,"1. भीम
2. पेलाडोल
3 . कलालिया",,,,,
4956,chunk_601-603.pdf,1,2,,,बालातो की गवार,"1. बालातो की गवार
2. कुण्डाल की गवार
3. नेडी",,,,,
4957,chunk_601-603.pdf,1,3,बरार,"1. बरार
2. मायलाखेत
3. बिच्छुदडा
4. दपटा
5. पदमेला
6. हामेला की वैर
7 . औटा
8. देवराजनगर",हामेला की वैर,"1. हामेला की वैर
2. औटा
3. पदमेला",,,,,
4958,chunk_601-603.pdf,1,4,,,बरार,"1. बरार
2. मायलाखेत
3. बिच्छुदडा
4. दपटा
5. देवराजनगर",,,,,
4959,chunk_601-603.pdf,1,,,,,,,,,,
4960,chunk_601-603.pdf,1,,,पंचायत समिति,- राजसमन्द -,,,,,,
4961,chunk_601-603.pdf,1,क्र.सं.,"वर्तमान ग्रा ० प ०
का नाम","वर्तमान ग्रा ० प ० में
सम्मिलित ग्रामों का
नाम","पुनर्गठित /
पुनर्सीमांकित /
नवसृजित","पुनर्गठित / पुनर्सीमांकित /
नवसृजित ग्रा ० प ० में
ग्रामों का नाम",,,,,
4962,chunk_601-603.pdf,2,,,,ग्रा ० प ० का नाम,,,,,,
4963,chunk_601-603.pdf,2,1,2,3,4,5,,,,,
4964,chunk_601-603.pdf,2,1 .,कुवारिया,"1. कुंवारिया
2. खाखलिया खेडा",कुंवारिया,1. कुवारिया,,,,,
4965,chunk_601-603.pdf,2,2 .,"महासतियो का
मादडी","1. महा 0 मादडी
2. घाटी
3 .
4. खेमाखेडा
5. डुलियाणा
6. डुमखेडा
7. रुपा खेडा
रावो का खेडा",महा 0 मादडी,"1. महा 0 मादडी
2. डुलियाणा
3 . डुमखेडा
4. सोनीयाणा",,,,,
4966,chunk_601-603.pdf,2,3 .,,,घाटी,"1 . घाटी
2. रावो का खेडा
3 . खेमाखेडा
4 . रुपा खेडा
5. खाखलिया खेडा",,,,,
4967,chunk_601-603.pdf,2,4 .,भावा,"1. भावा
2. सोनीयाणा
3. बागपुरा
4. तरसिंगडा
5. प्रतापपुरा",भावा,"1. भावा
2. बागपुरा
3. तरसिंगडा
4. प्रतापपुरा",,,,,
4968,chunk_601-603.pdf,2,5 .,पडासली,"1. पडासली
2. माडावाडा
3. मादडी देवस्थान
4. केंरिग जी का
खेडा
5. कनावदा",पडासली,"1. पडासली
2. माण्डावाडा
3 .
4. कनावदा
केरिंग जी का खेडा",,,,,
4969,chunk_601-603.pdf,2,6 .,बामनटुकडा,"1. बामनटुकडा
2. आरवाडा
3. मियारी
4. करेडा
5. दोलतपुरा
6 . खेतों की भागल
7 . डाबला",बामनटुकडा,"1. बामनटुकडा
2. आरवाडा
3. दोलतपुरा
4. खेतों की भागल
5. डाबला
6. करेडा",,,,,
4970,chunk_601-603.pdf,2,7 .,धायला,"1. घांयला
2. रघुनाथपुरा",धांयला,"1. धांयला
2. रघुनाथपुरा",,,,,
4971,chunk_604-606.pdf,0,,,"3. किशनपुरा
4. देवपुरा
5 . भुण्डल
6. उम्मेदपुरा",,"3. किशनपुरा
4 . देवडो का खेडा
5. मोखमपुरा
6. उम्मेदपुरा",,,,,
4972,chunk_604-606.pdf,0,8 .,,,देवपुरा,"1. देवपुरा
2. मादडी देवस्थान
3. मियारी
4. भूण्डल",,,,,
4973,chunk_604-606.pdf,0,9 .,पसून्द,"1. पसून्द
2. मोखमपुरा
3. मोरचना
4. किरणपुर",पसून्द,"1. पसून्द
2. मोरचना
3. किरणपुर",,,,,
4974,chunk_604-606.pdf,0,10 .,खटामला,"1. खटामला
2. वासनी
3 . बागुन्दडा
4 . धन जी का खेडा
5. देवडो का खेडा",खटामला,"1. खटामला
2. वासनी
3. बागुन्दडा
4. धनजी का खेडा",,,,,
4975,chunk_604-606.pdf,0,11 .,फरारा,"1. फरारा
2. कानादेव का गुडा
3 . काडा का तालाब
4 . धनवल
5. उरी
6. सरकेला",फरारा,"1. फरारा
2. उरी
3. सरकेला
4. चिन्तामणी का मादडा",,,,,
4976,chunk_604-606.pdf,0,12 .,,,कानादेव का गुडा,"1. कानादेव का गुडा
2 . काडा का तालाब
3 . धनवल
4 . दोवड
5. बाधसिंह जी का नाडा",,,,,
4977,chunk_604-606.pdf,0,13 .,बडारडा,"1. बडारडा
2. मजा
3. नान्दोडा
4. अभयसिंह जी
का खेडा
5. देवाणा
6. तेजपुरिया
7. चिन्तामणी का",बडारडा,"1. बडारडा
2. मजा
3. नान्दोडा
4. अभयसिंह जी का खेडा
5. देवाणा
6. तेजपुरिया",,,,,
4978,chunk_604-606.pdf,1,,,मादडा,,,,,,,
4979,chunk_604-606.pdf,1,14 .,सुन्दरचा,"1 . सुन्दरचा
टुकडा खुर्द
देवथडी
2 .
3 .
4. गच्छालोका गुडा
5 .
6 .
7. दोवड
डिप्टी
डिप्टी खेडा",सुन्दरचा,"1. सुन्दरचा
2. गच्छालोका गुडा
3 . देवथडी
4. डिप्टी खेडा",,,,,
4980,chunk_604-606.pdf,1,15 .,साकरोदा,"1. साकरोदा
2. तारोठ
3. पुनावली
4. बाघसिह का
नाडा",साकरोदा,"1. साकरोदा
2. तारोठ
3. पुनावली",,,,,
4981,chunk_604-606.pdf,1,16 .,मुडोल,"1 . मुडोल
2. पुठोल
3. भगवान्दा खुर्द
4. रुण राजसमन्द
अ
5. मादडी गोवल्या",मुण्डोल,"1. मुडोल
2. भगवान्दा खुर्द
3. रुण राजसमन्द अ
4 .
5. डिप्टी
6. टुकडा खुर्द
मादडी गोवल्या",,,,,
4982,chunk_604-606.pdf,1,17 .,,,पुठोल,"1. पुठोल
2 .
3 .
भूडान
बागोटा",,,,,
4983,chunk_604-606.pdf,1,18 .,पिपलान्त्री कंला,"1. पिपलान्त्री कंला
2. उमठी
3. आरना
4. गुगलेटा
5. मोरवड
6. पिपलान्त्री खुर्द
7. भूडान",पिपलान्त्री कलां,"1. पिपलान्त्री कंला
2. उमठी
3. आरना
4. गुगलेटा
5. मोरवड
6. पिपलान्त्री खुर्द",,,,,
4984,chunk_604-606.pdf,1,19 .,सांगठ कंला,"3 .
4 .
1. सागठ कंला
2. बीडा की भागल
दमाला
बंशावलिया का
गुडा
5. सापोल
6. बागोटा",सांगठ कंला,"1. सागठ कंला
2. बीडा की भागल
3 . दमाला
4. बंशावलिया का गुडा
5. सापोल",,,,,
4985,chunk_604-606.pdf,2,,,पंचायत,समिति - देवगढ,,,,,,
4986,chunk_604-606.pdf,2,क्र.सं,"वर्तमान ग्रा ० प ०
का नाम","वर्तमान ग्रा ० प ० में
सम्मिलित ग्रामों का
नाम","पुनर्गठित /
पुनर्सीमांकित /
नवसृजित
ग्रा ० प ० का नाम","पुनर्गठित / पुनर्सीमांकित /
नवसृजित ग्रा 0 प 0 में
ग्रामों का नाम",,,,,
4987,chunk_604-606.pdf,2,1,2,3,4,5,,,,,
4988,chunk_604-606.pdf,2,1,ताल,"1. कालागुन
2. चक कालागुन
3. सोहनगढ़
4. ताल
5. पीली का चौडा
6. सिरोदनिया
7. सिरोला
8. उण्डावासन
9. अर्जुनगढ़",ताल,"1. ताल
2. कालागुन
3. चककालागुन
4. उण्डासन
5. पीली का चोडा",,,,,
